1.338,7.75058e-007,-9.5769e-007,2.91115e-008,-6.72213e-005,0.219806,0.177889,-6.18834e-005,0.142895
1.344,8.27161e-007,-1.02207e-006,2.90323e-008,-6.70383e-005,0.22019,0.1782,-6.17149e-005,0.142506
1.35,8.79264e-007,-1.08645e-006,2.89527e-008,-6.68546e-005,0.220567,0.178505,-6.15459e-005,0.142115
1.356,9.31367e-007,-1.15083e-006,2.88729e-008,-6.66704e-005,0.220937,0.178804,-6.13762e-005,0.141724
1.362,9.8347e-007,-1.21521e-006,2.87928e-008,-6.64854e-005,0.221298,0.179097,-6.12059e-005,0.14133
1.368,1.03557e-006,-1.27959e-006,2.87124e-008,-6.62998e-005,0.221653,0.179383,-6.10351e-005,0.140936
1.374,1.08768e-006,-1.34397e-006,2.86318e-008,-6.61135e-005,0.221999,0.179664,-6.08636e-005,0.14054
1.38,1.13978e-006,-1.40835e-006,2.85508e-008,-6.59266e-005,0.222338,0.179938,-6.06915e-005,0.140143
1.386,1.19188e-006,-1.47273e-006,2.84696e-008,-6.57391e-005,0.22267,0.180207,-6.05189e-005,0.139744
1.392,1.24399e-006,-1.53711e-006,2.83881e-008,-6.55509e-005,0.222994,0.180469,-6.03456e-005,0.139344
1.398,1.29609e-006,-1.60149e-006,2.83063e-008,-6.53621e-005,0.22331,0.180725,-6.01718e-005,0.138942
1.404,4.61648e-007,-5.70429e-007,2.82243e-008,-6.51726e-005,0.223619,0.180975,-5.99974e-005,0.13854
1.41,5.12206e-007,-6.32899e-007,2.8142e-008,-6.49825e-005,0.22392,0.181218,-5.98224e-005,0.138136
1.416,5.62763e-007,-6.9537e-007,2.80594e-008,-6.47918e-005,0.224213,0.181455,-5.96468e-005,0.13773
1.422,6.1332e-007,-7.5784e-007,2.79765e-008,-6.46004e-005,0.224498,0.181686,-5.94706e-005,0.137323
1.428,6.63878e-007,-8.20311e-007,2.78933e-008,-6.44084e-005,0.224775,0.18191,-5.92938e-005,0.136915
1.434,7.14435e-007,-8.82781e-007,2.78099e-008,-6.42157e-005,0.225044,0.182128,-5.91165e-005,0.136506
1.44,7.64993e-007,-9.45252e-007,2.77262e-008,-6.40225e-005,0.225305,0.18234,-5.89386e-005,0.136095
1.446,8.1555e-007,-1.00772e-006,2.76422e-008,-6.38286e-005,0.225559,0.182545,-5.87601e-005,0.135683
1.452,8.66107e-007,-1.07019e-006,2.7558e-008,-6.36341e-005,0.225804,0.182743,-5.8581e-005,0.135269
1.458,9.16665e-007,-1.13266e-006,2.74735e-008,-6.3439e-005,0.226042,0.182936,-5.84014e-005,0.134854
1.464,9.67222e-007,-1.19513e-006,2.73887e-008,-6.32432e-005,0.226272,0.183122,-5.82212e-005,0.134438
1.47,1.01778e-006,-1.2576e-006,2.73037e-008,-6.30469e-005,0.226493,0.183301,-5.80404e-005,0.134021
1.476,1.06834e-006,-1.32007e-006,2.72184e-008,-6.28499e-005,0.226707,0.183474,-5.78591e-005,0.133602
1.482,1.11889e-006,-1.38255e-006,2.71328e-008,-6.26523e-005,0.226913,0.183641,-5.76772e-005,0.133182
1.488,1.16945e-006,-1.44502e-006,2.7047e-008,-6.24541e-005,0.227111,0.183801,-5.74948e-005,0.132761
1.494,1.22001e-006,-1.50749e-006,2.69609e-008,-6.22553e-005,0.227301,0.183955,-5.73118e-005,0.132338
1.5,4.12524e-007,-5.09729e-007,2.68746e-008,-6.20559e-005,0.227484,0.184103,-5.71282e-005,0.131914
1.506,4.61665e-007,-5.70449e-007,2.67879e-008,-6.18559e-005,0.227658,0.184244,-5.69441e-005,0.131489
1.512,5.10805e-007,-6.31168e-007,2.67011e-008,-6.16553e-005,0.227824,0.184378,-5.67594e-005,0.131063
1.518,5.59945e-007,-6.91887e-007,2.66139e-008,-6.14541e-005,0.227982,0.184505,-5.65742e-005,0.130635
1.524,6.09085e-007,-7.52606e-007,2.65265e-008,-6.12523e-005,0.228131,0.184626,-5.63884e-005,0.130206
1.53,6.58225e-007,-8.13326e-007,2.64389e-008,-6.10499e-005,0.228272,0.184741,-5.62021e-005,0.129776
1.536,7.07365e-007,-8.74045e-007,2.6351e-008,-6.08469e-005,0.228405,0.184849,-5.60152e-005,0.129344
1.542,7.56505e-007,-9.34764e-007,2.62628e-008,-6.06434e-005,0.22853,0.18495,-5.58278e-005,0.128912
1.548,8.05645e-007,-9.95484e-007,2.61744e-008,-6.04392e-005,0.228647,0.185044,-5.56399e-005,0.128478
1.554,8.54785e-007,-1.0562e-006,2.60857e-008,-6.02345e-005,0.228756,0.185132,-5.54514e-005,0.128043
1.56,9.03926e-007,-1.11692e-006,2.59968e-008,-6.00292e-005,0.228856,0.185213,-5.52624e-005,0.127606
1.566,9.53066e-007,-1.17764e-006,2.59077e-008,-5.98233e-005,0.228948,0.185288,-5.50728e-005,0.127168
1.572,1.00221e-006,-1.23836e-006,2.58182e-008,-5.96168e-005,0.229032,0.185355,-5.48827e-005,0.12673
1.578,1.05135e-006,-1.29908e-006,2.57286e-008,-5.94097e-005,0.229107,0.185417,-5.46921e-005,0.126289
1.584,1.10049e-006,-1.3598e-006,2.56387e-008,-5.92021e-005,0.229175,0.185471,-5.4501e-005,0.125848
1.59,1.14963e-006,-1.42052e-006,2.55485e-008,-5.89939e-005,0.229234,0.185519,-5.43093e-005,0.125405
1.596,1.19877e-006,-1.48124e-006,2.54581e-008,-5.87852e-005,0.229285,0.18556,-5.41171e-005,0.124962
1.602,4.14254e-007,-5.11867e-007,2.53674e-008,-5.85758e-005,0.229328,0.185595,-5.39244e-005,0.124517
1.608,4.62054e-007,-5.7093e-007,2.52765e-008,-5.83659e-005,0.229362,0.185623,-5.37312e-005,0.124071
1.614,5.09853e-007,-6.29993e-007,2.51854e-008,-5.81555e-005,0.229388,0.185644,-5.35375e-005,0.123623
1.62,5.57653e-007,-6.89056e-007,2.5094e-008,-5.79445e-005,0.229406,0.185658,-5.33432e-005,0.123175
1.626,6.05452e-007,-7.48118e-007,2.50024e-008,-5.77329e-005,0.229414,0.185665,-5.31485e-005,0.122725
1.632,6.53252e-007,-8.07181e-007,2.49105e-008,-5.75208e-005,0.229415,0.185666,-5.29532e-005,0.122274
1.638,7.01051e-007,-8.66244e-007,2.48184e-008,-5.73081e-005,0.229407,0.185659,-5.27574e-005,0.121822
1.644,7.48851e-007,-9.25306e-007,2.47261e-008,-5.70949e-005,0.22939,0.185646,-5.25611e-005,0.121369
1.65,7.9665e-007,-9.84369e-007,2.46335e-008,-5.68812e-005,0.229365,0.185625,-5.23643e-005,0.120914
1.656,8.4445e-007,-1.04343e-006,2.45407e-008,-5.66668e-005,0.229332,0.185598,-5.2167e-005,0.120459
1.662,8.92249e-007,-1.10249e-006,2.44477e-008,-5.6452e-005,0.22929,0.185565,-5.19693e-005,0.120002
1.668,9.40049e-007,-1.16156e-006,2.43544e-008,-5.62366e-005,0.22924,0.185524,-5.1771e-005,0.119544
1.674,9.87848e-007,-1.22062e-006,2.42609e-008,-5.60207e-005,0.229181,0.185476,-5.15722e-005,0.119085
1.68,1.03565e-006,-1.27968e-006,2.41671e-008,-5.58042e-005,0.229114,0.185422,-5.13729e-005,0.118625
1.686,1.08345e-006,-1.33875e-006,2.40732e-008,-5.55872e-005,0.229038,0.18536,-5.11732e-005,0.118164
1.692,1.13125e-006,-1.39781e-006,2.3979e-008,-5.53697e-005,0.228954,0.185292,-5.09729e-005,0.117701
1.698,1.17905e-006,-1.45687e-006,2.38845e-008,-5.51517e-005,0.228861,0.185217,-5.07722e-005,0.117238
1.704,4.15945e-007,-5.13956e-007,2.37899e-008,-5.49331e-005,0.22876,0.185135,-5.0571e-005,0.116773
1.71,4.6244e-007,-5.71407e-007,2.3695e-008,-5.4714e-005,0.22865,0.185046,-5.03693e-005,0.116307
1.716,5.08935e-007,-6.28858e-007,2.35999e-008,-5.44944e-005,0.228531,0.18495,-5.01671e-005,0.115841
1.722,5.5543e-007,-6.86309e-007,2.35045e-008,-5.42742e-005,0.228404,0.184847,-4.99644e-005,0.115373
1.728,6.01925e-007,-7.4376e-007,2.3409e-008,-5.40536e-005,0.228268,0.184737,-4.97613e-005,0.114904
1.734,6.4842e-007,-8.01211e-007,2.33132e-008,-5.38324e-005,0.228123,0.18462,-4.95577e-005,0.114434
1.74,6.94915e-007,-8.58662e-007,2.32172e-008,-5.36108e-005,0.22797,0.184496,-4.93537e-005,0.113962
1.746,7.4141e-007,-9.16113e-007,2.3121e-008,-5.33886e-005,0.227808,0.184365,-4.91491e-005,0.11349
1.752,7.87905e-007,-9.73564e-007,2.30246e-008,-5.31659e-005,0.227637,0.184227,-4.89441e-005,0.113017
1.758,8.344e-007,-1.03101e-006,2.29279e-008,-5.29427e-005,0.227458,0.184082,-4.87387e-005,0.112542
1.764,8.80895e-007,-1.08847e-006,2.2831e-008,-5.27191e-005,0.22727,0.183929,-4.85327e-005,0.112067
1.77,9.27391e-007,-1.14592e-006,2.2734e-008,-5.24949e-005,0.227073,0.18377,-4.83264e-005,0.11159
1.776,9.73886e-007,-1.20337e-006,2.26367e-008,-5.22702e-005,0.226867,0.183604,-4.81195e-005,0.111113
1.782,1.02038e-006,-1.26082e-006,2.25391e-008,-5.2045e-005,0.226653,0.183431,-4.79122e-005,0.110634
1.788,1.06688e-006,-1.31827e-006,2.24414e-008,-5.18194e-005,0.22643,0.18325,-4.77045e-005,0.110154
1.794,1.11337e-006,-1.37572e-006,2.23435e-008,-5.15932e-005,0.226199,0.183063,-4.74963e-005,0.109674
1.8,3.72102e-007,-4.59783e-007,2.22453e-008,-5.13666e-005,0.225959,0.182868,-4.72877e-005,0.109192
1.806,4.17297e-007,-5.15627e-007,2.2147e-008,-5.11395e-005,0.22571,0.182667,-4.70786e-005,0.108709
1.812,4.62492e-007,-5.71471e-007,2.20484e-008,-5.09119e-005,0.225452,0.182458,-4.68691e-005,0.108225
1.818,5.07687e-007,-6.27316e-007,2.19496e-008,-5.06838e-005,0.225185,0.182242,-4.66591e-005,0.10774
1.824,5.52882e-007,-6.8316e-007,2.18507e-008,-5.04553e-005,0.22491,0.182019,-4.64487e-005,0.107255
1.83,5.98076e-007,-7.39005e-007,2.17515e-008,-5.02263e-005,0.224625,0.181789,-4.62379e-005,0.106768
1.836,6.43271e-007,-7.94849e-007,2.16521e-008,-4.99968e-005,0.224332,0.181552,-4.60267e-005,0.10628
1.842,6.88466e-007,-8.50693e-007,2.15525e-008,-4.97669e-005,0.22403,0.181307,-4.5815e-005,0.105791
1.848,7.33661e-007,-9.06538e-007,2.14527e-008,-4.95364e-005,0.223719,0.181056,-4.56029e-005,0.105301
1.854,7.78856e-007,-9.62382e-007,2.13528e-008,-4.93056e-005,0.223399,0.180797,-4.53903e-005,0.104811
1.86,8.24051e-007,-1.01823e-006,2.12526e-008,-4.90742e-005,0.22307,0.180531,-4.51773e-005,0.104319
1.866,8.69246e-007,-1.07407e-006,2.11522e-008,-4.88424e-005,0.222733,0.180258,-4.4964e-005,0.103826
1.872,9.14441e-007,-1.12992e-006,2.10516e-008,-4.86102e-005,0.222386,0.179977,-4.47502e-005,0.103332
1.878,9.59636e-007,-1.18576e-006,2.09508e-008,-4.83775e-005,0.222031,0.17969,-4.45359e-005,0.102838
1.884,1.00483e-006,-1.2416e-006,2.08499e-008,-4.81444e-005,0.221667,0.179395,-4.43213e-005,0.102342
1.89,1.05003e-006,-1.29745e-006,2.07487e-008,-4.79108e-005,0.221294,0.179093,-4.41063e-005,0.101846
1.896,1.09522e-006,-1.35329e-006,2.06474e-008,-4.76767e-005,0.220913,0.178785,-4.38908e-005,0.101348
1.902,3.74175e-007,-4.62343e-007,2.05458e-008,-4.74423e-005,0.220522,0.178468,-4.3675e-005,0.10085
1.908,4.18049e-007,-5.16555e-007,2.04441e-008,-4.72073e-005,0.220122,0.178145,-4.34587e-005,0.10035
1.914,4.61922e-007,-5.70767e-007,2.03422e-008,-4.6972e-005,0.219714,0.177814,-4.3242e-005,0.09985
1.92,5.05796e-007,-6.24979e-007,2.024e-008,-4.67362e-005,0.219296,0.177476,-4.3025e-005,0.0993488
1.926,5.49669e-007,-6.79191e-007,2.01377e-008,-4.65e-005,0.21887,0.177131,-4.28075e-005,0.0988467
1.932,5.93543e-007,-7.33402e-007,2.00353e-008,-4.62634e-005,0.218434,0.176779,-4.25897e-005,0.0983436
1.938,6.37416e-007,-7.87614e-007,1.99326e-008,-4.60263e-005,0.21799,0.176419,-4.23714e-005,0.0978397
1.944,6.8129e-007,-8.41826e-007,1.98298e-008,-4.57888e-005,0.217536,0.176052,-4.21528e-005,0.0973349
1.95,7.25164e-007,-8.96038e-007,1.97267e-008,-4.55509e-005,0.217074,0.175678,-4.19338e-005,0.0968291
1.956,7.69037e-007,-9.5025e-007,1.96235e-008,-4.53126e-005,0.216602,0.175296,-4.17144e-005,0.0963225
1.962,8.12911e-007,-1.00446e-006,1.95201e-008,-4.50738e-005,0.216122,0.174908,-4.14946e-005,0.095815
1.968,8.56784e-007,-1.05867e-006,1.94166e-008,-4.48347e-005,0.215633,0.174512,-4.12744e-005,0.0953067
1.974,9.00658e-007,-1.11289e-006,1.93128e-008,-4.45951e-005,0.215134,0.174108,-4.10539e-005,0.0947974
1.98,9.44531e-007,-1.1671e-006,1.92089e-008,-4.43552e-005,0.214627,0.173698,-4.0833e-005,0.0942873
1.986,9.88405e-007,-1.22131e-006,1.91048e-008,-4.41148e-005,0.214111,0.17328,-4.06117e-005,0.0937763
1.992,1.03228e-006,-1.27552e-006,1.90005e-008,-4.3874e-005,0.213586,0.172855,-4.03901e-005,0.0932645
1.998,1.07615e-006,-1.32973e-006,1.88961e-008,-4.36328e-005,0.213052,0.172423,-4.0168e-005,0.0927519
2.004,3.7546e-007,-4.63932e-007,1.87915e-008,-4.33913e-005,0.212508,0.171983,-3.99457e-005,0.0922384
2.01,4.1797e-007,-5.16459e-007,1.86867e-008,-4.31493e-005,0.211956,0.171536,-3.97229e-005,0.091724
2.016,4.60481e-007,-5.68987e-007,1.85817e-008,-4.2907e-005,0.211395,0.171082,-3.94998e-005,0.0912089
2.022,5.02992e-007,-6.21515e-007,1.84766e-008,-4.26642e-005,0.210824,0.17062,-3.92764e-005,0.0906929
2.028,5.45503e-007,-6.74043e-007,1.83713e-008,-4.24211e-005,0.210245,0.170151,-3.90525e-005,0.090176
2.034,5.88014e-007,-7.26571e-007,1.82659e-008,-4.21776e-005,0.209657,0.169675,-3.88284e-005,0.0896584
2.04,6.30525e-007,-7.79099e-007,1.81602e-008,-4.19337e-005,0.209059,0.169192,-3.86039e-005,0.08914
2.046,6.73036e-007,-8.31627e-007,1.80545e-008,-4.16895e-005,0.208453,0.168701,-3.8379e-005,0.0886208
2.052,7.15547e-007,-8.84155e-007,1.79485e-008,-4.14448e-005,0.207837,0.168203,-3.81538e-005,0.0881007
2.058,7.58057e-007,-9.36683e-007,1.78424e-008,-4.11998e-005,0.207213,0.167697,-3.79282e-005,0.0875799
2.064,8.00568e-007,-9.89211e-007,1.77361e-008,-4.09545e-005,0.206579,0.167184,-3.77023e-005,0.0870583
2.07,8.43079e-007,-1.04174e-006,1.76297e-008,-4.07087e-005,0.205936,0.166664,-3.74761e-005,0.0865359
2.076,8.8559e-007,-1.09427e-006,1.75231e-008,-4.04626e-005,0.205285,0.166137,-3.72496e-005,0.0860128
2.082,9.28101e-007,-1.14679e-006,1.74164e-008,-4.02161e-005,0.204624,0.165602,-3.70227e-005,0.0854889
2.088,9.70612e-007,-1.19932e-006,1.73095e-008,-3.99693e-005,0.203954,0.16506,-3.67954e-005,0.0849642
2.094,1.01312e-006,-1.25185e-006,1.72025e-008,-3.97222e-005,0.203276,0.164511,-3.65679e-005,0.0844388
2.1,3.34683e-007,-4.13546e-007,1.70953e-008,-3.94746e-005,0.202588,0.163954,-3.634e-005,0.0839126
2.106,3.75773e-007,-4.64319e-007,1.69879e-008,-3.92268e-005,0.201891,0.16339,-3.61118e-005,0.0833857
2.112,4.16864e-007,-5.15092e-007,1.68804e-008,-3.89785e-005,0.201185,0.162819,-3.58833e-005,0.082858
2.118,4.57954e-007,-5.65865e-007,1.67728e-008,-3.873e-005,0.20047,0.16224,-3.56545e-005,0.0823296
2.124,4.99045e-007,-6.16638e-007,1.6665e-008,-3.84811e-005,0.199746,0.161654,-3.54254e-005,0.0818005
2.13,5.40135e-007,-6.6741e-007,1.6557e-008,-3.82318e-005,0.199012,0.161061,-3.51959e-005,0.0812707
2.136,5.81226e-007,-7.18183e-007,1.6449e-008,-3.79822e-005,0.19827,0.16046,-3.49661e-005,0.0807402
2.142,6.22316e-007,-7.68956e-007,1.63407e-008,-3.77323e-005,0.197519,0.159852,-3.47361e-005,0.0802089
2.148,6.63406e-007,-8.19729e-007,1.62324e-008,-3.74821e-005,0.196759,0.159237,-3.45057e-005,0.079677
2.154,7.04497e-007,-8.70501e-007,1.61238e-008,-3.72315e-005,0.195989,0.158614,-3.4275e-005,0.0791443
2.16,7.45587e-007,-9.21274e-007,1.60152e-008,-3.69806e-005,0.195211,0.157984,-3.40441e-005,0.078611
2.166,7.86678e-007,-9.72047e-007,1.59064e-008,-3.67294e-005,0.194423,0.157347,-3.38128e-005,0.078077
2.172,8.27768e-007,-1.02282e-006,1.57975e-008,-3.64779e-005,0.193627,0.156702,-3.35812e-005,0.0775423
2.178,8.68859e-007,-1.07359e-006,1.56884e-008,-3.6226e-005,0.192821,0.15605,-3.33494e-005,0.0770069
2.184,9.09949e-007,-1.12437e-006,1.55792e-008,-3.59738e-005,0.192006,0.155391,-3.31172e-005,0.0764709
2.19,9.5104e-007,-1.17514e-006,1.54699e-008,-3.57214e-005,0.191182,0.154724,-3.28848e-005,0.0759342
2.196,9.9213e-007,-1.22591e-006,1.53604e-008,-3.54686e-005,0.19035,0.15405,-3.26521e-005,0.0753968
2.202,3.35358e-007,-4.1438e-007,1.52508e-008,-3.52155e-005,0.189508,0.153369,-3.24191e-005,0.0748588
2.208,3.74958e-007,-4.63311e-007,1.5141e-008,-3.49621e-005,0.188657,0.15268,-3.21858e-005,0.0743202
2.214,4.14557e-007,-5.12241e-007,1.50312e-008,-3.47084e-005,0.187797,0.151984,-3.19523e-005,0.0737809
2.22,4.54156e-007,-5.61171e-007,1.49212e-008,-3.44544e-005,0.186928,0.151281,-3.17185e-005,0.073241
2.226,4.93756e-007,-6.10102e-007,1.48111e-008,-3.42002e-005,0.18605,0.15057,-3.14844e-005,0.0727005
2.232,5.33355e-007,-6.59032e-007,1.47008e-008,-3.39456e-005,0.185163,0.149852,-3.125e-005,0.0721594
2.238,5.72954e-007,-7.07962e-007,1.45904e-008,-3.36907e-005,0.184266,0.149127,-3.10154e-005,0.0716176
2.244,6.12554e-007,-7.56893e-007,1.448e-008,-3.34356e-005,0.183361,0.148394,-3.07806e-005,0.0710753
2.25,6.52153e-007,-8.05823e-007,1.43693e-008,-3.31802e-005,0.182447,0.147654,-3.05454e-005,0.0705323
2.256,6.91752e-007,-8.54754e-007,1.42586e-008,-3.29245e-005,0.181524,0.146907,-3.031e-005,0.0699887
2.262,7.31352e-007,-9.03684e-007,1.41477e-008,-3.26685e-005,0.180592,0.146153,-3.00744e-005,0.0694446
2.268,7.70951e-007,-9.52614e-007,1.40368e-008,-3.24123e-005,0.17965,0.145391,-2.98385e-005,0.0688999
2.274,8.1055e-007,-1.00154e-006,1.39257e-008,-3.21557e-005,0.1787,0.144622,-2.96023e-005,0.0683546
2.28,8.5015e-007,-1.05047e-006,1.38145e-008,-3.18989e-005,0.177741,0.143846,-2.93659e-005,0.0678087
2.286,8.89749e-007,-1.09941e-006,1.37032e-008,-3.16419e-005,0.176773,0.143062,-2.91293e-005,0.0672623
2.292,9.29348e-007,-1.14834e-006,1.35917e-008,-3.13846e-005,0.175795,0.142271,-2.88924e-005,0.0667153
2.298,9.68948e-007,-1.19727e-006,1.34802e-008,-3.1127e-005,0.174809,0.141473,-2.86553e-005,0.0661678
2.304,3.34843e-007,-4.13743e-007,1.33685e-008,-3.08692e-005,0.173813,0.140667,-2.84179e-005,0.0656197
2.31,3.7287e-007,-4.60731e-007,1.32567e-008,-3.06111e-005,0.172809,0.139854,-2.81803e-005,0.0650711
2.316,4.10897e-007,-5.07719e-007,1.31449e-008,-3.03528e-005,0.171796,0.139034,-2.79425e-005,0.0645219
2.322,4.48924e-007,-5.54706e-007,1.30329e-008,-3.00942e-005,0.170773,0.138207,-2.77045e-005,0.0639722
2.328,4.86951e-007,-6.01694e-007,1.29208e-008,-2.98353e-005,0.169742,0.137372,-2.74662e-005,0.063422
2.334,5.24978e-007,-6.48681e-007,1.28086e-008,-2.95763e-005,0.168702,0.13653,-2.72277e-005,0.0628713
2.34,5.63005e-007,-6.95669e-007,1.26963e-008,-2.9317e-005,0.167653,0.135681,-2.6989e-005,0.0623201
2.346,6.01032e-007,-7.42657e-007,1.25839e-008,-2.90574e-005,0.166595,0.134825,-2.675e-005,0.0617684
2.352,6.39059e-007,-7.89644e-007,1.24714e-008,-2.87976e-005,0.165527,0.133961,-2.65109e-005,0.0612162
2.358,6.77086e-007,-8.36632e-007,1.23588e-008,-2.85376e-005,0.164451,0.133091,-2.62715e-005,0.0606635
2.364,7.15113e-007,-8.83619e-007,1.22461e-008,-2.82774e-005,0.163367,0.132213,-2.60319e-005,0.0601103
2.37,7.5314e-007,-9.30607e-007,1.21333e-008,-2.80169e-005,0.162273,0.131327,-2.57922e-005,0.0595566
2.376,7.91167e-007,-9.77595e-007,1.20204e-008,-2.77563e-005,0.16117,0.130435,-2.55522e-005,0.0590025
2.382,8.29195e-007,-1.02458e-006,1.19074e-008,-2.74954e-005,0.160058,0.129535,-2.5312e-005,0.0584478
2.388,8.67222e-007,-1.07157e-006,1.17943e-008,-2.72342e-005,0.158937,0.128628,-2.50716e-005,0.0578928
2.394,9.05249e-007,-1.11856e-006,1.16812e-008,-2.69729e-005,0.157808,0.127714,-2.4831e-005,0.0573373
2.4,2.96651e-007,-3.66553e-007,1.15679e-008,-2.67114e-005,0.156669,0.126792,-2.45903e-005,0.0567813
2.406,3.33017e-007,-4.11487e-007,1.14545e-008,-2.64496e-005,0.155521,0.125864,-2.43493e-005,0.0562249
2.412,3.69382e-007,-4.56421e-007,1.13411e-008,-2.61877e-005,0.154365,0.124928,-2.41082e-005,0.055668
2.418,4.05747e-007,-5.01355e-007,1.12276e-008,-2.59255e-005,0.1532,0.123985,-2.38668e-005,0.0551108
2.424,4.42112e-007,-5.46289e-007,1.11139e-008,-2.56632e-005,0.152026,0.123035,-2.36253e-005,0.0545531
2.43,4.78477e-007,-5.91223e-007,1.10002e-008,-2.54006e-005,0.150843,0.122077,-2.33836e-005,0.053995
2.436,5.14842e-007,-6.36158e-007,1.08865e-008,-2.51379e-005,0.149651,0.121113,-2.31417e-005,0.0534365
2.442,5.51208e-007,-6.81092e-007,1.07726e-008,-2.48749e-005,0.148451,0.120141,-2.28997e-005,0.0528775
2.448,5.87573e-007,-7.26026e-007,1.06586e-008,-2.46118e-005,0.147242,0.119163,-2.26574e-005,0.0523182
2.454,6.23938e-007,-7.7096e-007,1.05446e-008,-2.43485e-005,0.146024,0.118177,-2.24151e-005,0.0517585
2.46,6.60303e-007,-8.15894e-007,1.04305e-008,-2.4085e-005,0.144797,0.117184,-2.21725e-005,0.0511984
2.466,6.96668e-007,-8.60828e-007,1.03163e-008,-2.38214e-005,0.143561,0.116184,-2.19298e-005,0.0506379
2.472,7.33033e-007,-9.05762e-007,1.02021e-008,-2.35575e-005,0.142316,0.115177,-2.16869e-005,0.0500771
2.478,7.69398e-007,-9.50696e-007,1.00877e-008,-2.32935e-005,0.141063,0.114162,-2.14438e-005,0.0495159
2.484,8.05764e-007,-9.9563e-007,9.97332e-009,-2.30294e-005,0.139801,0.113141,-2.12006e-005,0.0489543
2.49,8.42129e-007,-1.04056e-006,9.85884e-009,-2.2765e-005,0.13853,0.112112,-2.09573e-005,0.0483924
2.496,8.78494e-007,-1.0855e-006,9.74429e-009,-2.25005e-005,0.13725,0.111077,-2.07138e-005,0.0478301
2.502,2.95159e-007,-3.64708e-007,9.62967e-009,-2.22358e-005,0.135962,0.110034,-2.04701e-005,0.0472675
2.508,3.29765e-007,-4.07469e-007,9.51499e-009,-2.1971e-005,0.134664,0.108984,-2.02263e-005,0.0467046
2.514,3.64371e-007,-4.5023e-007,9.40023e-009,-2.1706e-005,0.133358,0.107927,-1.99824e-005,0.0461413
2.52,3.98977e-007,-4.9299e-007,9.28541e-009,-2.14409e-005,0.132044,0.106863,-1.97383e-005,0.0455777
2.526,4.33583e-007,-5.35751e-007,9.17053e-009,-2.11756e-005,0.130721,0.105792,-1.94941e-005,0.0450138
2.532,4.6819e-007,-5.78512e-007,9.05558e-009,-2.09102e-005,0.129389,0.104714,-1.92498e-005,0.0444495
2.538,5.02796e-007,-6.21272e-007,8.94057e-009,-2.06446e-005,0.128048,0.103629,-1.90053e-005,0.043885
2.544,5.37402e-007,-6.64033e-007,8.8255e-009,-2.03789e-005,0.126699,0.102538,-1.87607e-005,0.0433202
2.55,5.72008e-007,-7.06794e-007,8.71037e-009,-2.01131e-005,0.125341,0.101439,-1.85159e-005,0.0427551
2.556,6.06614e-007,-7.49554e-007,8.59518e-009,-1.98471e-005,0.123975,0.100333,-1.82711e-005,0.0421897
2.562,6.41221e-007,-7.92315e-007,8.47993e-009,-1.9581e-005,0.1226,0.0992201,-1.80261e-005,0.041624
2.568,6.75827e-007,-8.35076e-007,8.36463e-009,-1.93147e-005,0.121216,0.0981003,-1.7781e-005,0.041058
2.574,7.10433e-007,-8.77836e-007,8.24928e-009,-1.90484e-005,0.119824,0.0969736,-1.75358e-005,0.0404918
2.58,7.45039e-007,-9.20597e-007,8.13387e-009,-1.87819e-005,0.118423,0.0958398,-1.72905e-005,0.0399253
2.586,7.79645e-007,-9.63358e-007,8.01841e-009,-1.85153e-005,0.117014,0.094699,-1.7045e-005,0.0393586
2.592,8.14252e-007,-1.00612e-006,7.9029e-009,-1.82486e-005,0.115595,0.0935513,-1.67995e-005,0.0387916
2.598,8.48858e-007,-1.04888e-006,7.78734e-009,-1.79817e-005,0.114169,0.0923966,-1.65538e-005,0.0382244
2.604,2.92212e-007,-3.61067e-007,7.67173e-009,-1.77148e-005,0.112733,0.0912349,-1.63081e-005,0.0376569
2.61,3.24956e-007,-4.01528e-007,7.55608e-009,-1.74477e-005,0.111289,0.0900664,-1.60622e-005,0.0370892
2.616,3.57701e-007,-4.41988e-007,7.44038e-009,-1.71806e-005,0.109837,0.0888911,-1.58163e-005,0.0365213
2.622,3.90445e-007,-4.82448e-007,7.32464e-009,-1.69133e-005,0.108376,0.0877089,-1.55702e-005,0.0359532
2.628,4.2319e-007,-5.22909e-007,7.20885e-009,-1.66459e-005,0.106907,0.08652,-1.53241e-005,0.0353848
2.634,4.55935e-007,-5.63369e-007,7.09302e-009,-1.63785e-005,0.10543,0.0853243,-1.50779e-005,0.0348163
2.64,4.88679e-007,-6.03829e-007,6.97716e-009,-1.61109e-005,0.103944,0.0841218,-1.48316e-005,0.0342476
2.646,5.21424e-007,-6.4429e-007,6.86125e-009,-1.58433e-005,0.10245,0.0829125,-1.45852e-005,0.0336786
2.652,5.54168e-007,-6.8475e-007,6.74531e-009,-1.55756e-005,0.100947,0.0816964,-1.43387e-005,0.0331095
2.658,5.86913e-007,-7.2521e-007,6.62933e-009,-1.53077e-005,0.0994359,0.0804735,-1.40922e-005,0.0325402
2.664,6.19657e-007,-7.65671e-007,6.51331e-009,-1.50399e-005,0.0979164,0.0792438,-1.38456e-005,0.0319708
2.67,6.52402e-007,-8.06131e-007,6.39726e-009,-1.47719e-005,0.0963885,0.0780072,-1.35989e-005,0.0314011
